,DATA_TYPE,N,DATA_LABEL,NGRAM_TFIDF_RF,EXP,WORD_TFIFD_RF,CHAR_NGRAM_TFIDF_RF,WC_RF
14,TEAMS,151,3367,0.8571428571428571,H_C,0.6666666666666666,0.8571428571428571,0.8571428571428571
15,TEAMS,151,3367,0.8571428571428571,H_C,0.8571428571428571,0.8571428571428571,0.8571428571428571
16,TEAMS,151,3367,0.8571428571428571,H_C,0.8571428571428571,0.8571428571428571,0.8571428571428571
17,TEAMS,151,3367,0.8571428571428571,H_C,0.8571428571428571,0.7499999999999999,0.8571428571428571
18,TEAMS,151,3367,0.8571428571428571,H_C,0.8571428571428571,1.0,0.8571428571428571
19,TEAMS,151,3367,0.6666666666666666,H_C,0.4,0.4,0.5
0,TEAMS,293,3213,0.6666666666666667,H_C,0.7499999999999999,0.5714285714285715,0.5
1,TEAMS,293,3213,0.6,H_C,0.42857142857142855,0.5333333333333333,0.625
2,TEAMS,293,3213,0.6956521739130436,H_C,0.5333333333333333,0.39999999999999997,0.625
3,TEAMS,293,3213,0.7272727272727273,H_C,0.3333333333333333,0.18181818181818182,0.5333333333333333
4,TEAMS,293,3213,0.6363636363636364,H_C,0.39999999999999997,0.47058823529411764,0.7058823529411765
5,TEAMS,293,3213,0.6363636363636364,H_C,0.5263157894736842,0.28571428571428575,0.4444444444444445
6,TEAMS,293,3213,0.7368421052631579,H_C,0.7058823529411765,0.5714285714285715,0.7058823529411765
7,TEAMS,293,3213,0.6666666666666667,H_C,0.5882352941176471,0.5333333333333333,0.375
8,TEAMS,293,3213,0.6956521739130436,H_C,0.5882352941176471,0.7692307692307693,0.7142857142857143
9,TEAMS,293,3213,0.761904761904762,H_C,0.75,0.5555555555555556,0.75
10,TEAMS,293,3213,0.6363636363636364,H_C,0.4444444444444445,0.5263157894736842,0.6666666666666667
11,TEAMS,293,3213,0.7272727272727273,H_C,0.5,0.42857142857142855,0.5333333333333333
12,TEAMS,293,3213,0.6666666666666667,H_C,0.625,0.625,0.5263157894736842
13,TEAMS,293,3213,0.5882352941176471,H_C,0.7058823529411765,0.6153846153846154,0.5
14,TEAMS,293,3213,0.6666666666666667,H_C,0.6,0.631578947368421,0.5555555555555556
15,TEAMS,293,3213,0.7272727272727273,H_C,0.7777777777777777,0.7058823529411765,0.6666666666666665
16,TEAMS,293,3213,0.761904761904762,H_C,0.5714285714285715,0.6666666666666666,0.5714285714285715
17,TEAMS,293,3213,0.7000000000000001,H_C,0.5333333333333333,0.5333333333333333,0.42857142857142855
18,TEAMS,293,3213,0.7000000000000001,H_C,0.5882352941176471,0.42857142857142855,0.625
19,TEAMS,293,3213,0.5263157894736842,H_C,0.4615384615384615,0.4615384615384615,0.42857142857142855
0,TEAMS,294,3358,0.6666666666666666,H_C,0.5882352941176471,0.5714285714285714,0.5714285714285714
1,TEAMS,294,3358,0.823529411764706,H_C,0.75,0.75,0.823529411764706
2,TEAMS,294,3358,0.75,H_C,0.7692307692307693,0.875,0.9333333333333333
3,TEAMS,294,3358,0.7777777777777777,H_C,0.7692307692307693,0.7692307692307693,0.75
4,TEAMS,294,3358,0.8,H_C,0.9411764705882353,0.9411764705882353,0.888888888888889
5,TEAMS,294,3358,0.761904761904762,H_C,0.823529411764706,0.823529411764706,0.823529411764706
6,TEAMS,294,3358,0.7999999999999999,H_C,0.7692307692307693,0.7692307692307693,0.7692307692307693
7,TEAMS,294,3358,0.8,H_C,0.6666666666666665,0.7142857142857143,0.6666666666666666
8,TEAMS,294,3358,0.875,H_C,0.7999999999999999,0.7142857142857143,0.7999999999999999
9,TEAMS,294,3358,0.8421052631578948,H_C,0.888888888888889,0.888888888888889,0.888888888888889
10,TEAMS,294,3358,1.0,H_C,0.9333333333333333,0.9333333333333333,0.9333333333333333
11,TEAMS,294,3358,0.7058823529411765,H_C,0.7058823529411765,0.9333333333333333,0.6666666666666665
12,TEAMS,294,3358,0.8571428571428571,H_C,0.7142857142857143,0.7692307692307693,0.8571428571428571
13,TEAMS,294,3358,0.75,H_C,0.75,0.75,0.75
14,TEAMS,294,3358,0.761904761904762,H_C,0.823529411764706,0.823529411764706,0.823529411764706
15,TEAMS,294,3358,0.7000000000000001,H_C,0.7000000000000001,0.7000000000000001,0.7000000000000001
16,TEAMS,294,3358,0.75,H_C,0.75,0.6666666666666666,0.6666666666666666
17,TEAMS,294,3358,0.5882352941176471,H_C,0.625,0.42857142857142855,0.5333333333333333
18,TEAMS,294,3358,0.7000000000000001,H_C,0.7777777777777777,0.7777777777777777,0.7777777777777777
19,TEAMS,294,3358,0.7058823529411765,H_C,0.6666666666666666,0.5714285714285715,0.5714285714285715
0,TEAMS,149,3364,0.6666666666666666,H_C,0.6666666666666666,0.6666666666666666,0.5714285714285715
1,TEAMS,149,3364,0.6666666666666665,H_C,0.6666666666666665,0.6666666666666665,0.6666666666666665
2,TEAMS,149,3364,0.5714285714285715,H_C,0.5714285714285715,0.5714285714285715,0.5714285714285715
3,TEAMS,149,3364,0.6666666666666666,H_C,0.5714285714285715,0.6666666666666666,0.6666666666666666
4,TEAMS,149,3364,0.4,H_C,0.4,0.4,0.5714285714285715
5,TEAMS,149,3364,1.0,H_C,1.0,0.888888888888889,1.0
6,TEAMS,149,3364,1.0,H_C,1.0,0.888888888888889,1.0
7,TEAMS,149,3364,1.0,H_C,1.0,1.0,1.0
8,TEAMS,149,3364,0.75,H_C,0.75,0.75,0.75
9,TEAMS,149,3364,0.6666666666666666,H_C,0.8571428571428571,0.6666666666666666,0.6666666666666666
10,TEAMS,149,3364,0.888888888888889,H_C,0.888888888888889,0.888888888888889,0.888888888888889
11,TEAMS,149,3364,0.5714285714285715,H_C,0.5714285714285715,0.5714285714285715,0.5714285714285715
12,TEAMS,149,3364,0.888888888888889,H_C,0.888888888888889,0.888888888888889,0.888888888888889
13,TEAMS,149,3364,0.4,H_C,0.4,0.4,0.4
14,TEAMS,149,3364,1.0,H_C,1.0,1.0,1.0
15,TEAMS,149,3364,0.8571428571428571,H_C,0.8571428571428571,1.0,0.8571428571428571
16,TEAMS,149,3364,0.5,H_C,0.5,0.5,0.5
17,TEAMS,149,3364,1.0,H_C,1.0,0.8571428571428571,1.0
18,TEAMS,149,3364,0.5714285714285715,H_C,0.5714285714285715,0.5714285714285715,0.5714285714285715
19,TEAMS,149,3364,0.5714285714285715,H_C,0.5714285714285715,0.6666666666666666,0.6666666666666666
0,TEAMS,126,3370,0.888888888888889,H_C,0.888888888888889,0.888888888888889,0.888888888888889
1,TEAMS,126,3370,0.6,H_C,0.6666666666666666,0.6666666666666666,0.75
2,TEAMS,126,3370,0.8571428571428571,H_C,0.8571428571428571,0.8571428571428571,0.8571428571428571
3,TEAMS,126,3370,0.75,H_C,0.75,0.6666666666666666,0.6666666666666666
4,TEAMS,126,3370,0.6666666666666665,H_C,0.6666666666666665,0.6666666666666665,0.6666666666666665
5,TEAMS,126,3370,0.8,H_C,0.8,0.8,0.8
6,TEAMS,126,3370,0.6666666666666666,H_C,0.5,0.4,0.4
7,TEAMS,126,3370,0.6666666666666666,H_C,0.6666666666666666,0.6666666666666666,0.6666666666666666
8,TEAMS,126,3370,0.6666666666666666,H_C,0.4,0.0,0.0
9,TEAMS,126,3370,0.5714285714285715,H_C,0.8571428571428571,0.8571428571428571,0.8571428571428571
10,TEAMS,126,3370,0.5,H_C,0.7499999999999999,0.5714285714285715,0.5714285714285715
11,TEAMS,126,3370,0.7499999999999999,H_C,0.5714285714285715,0.8,0.8571428571428571
12,TEAMS,126,3370,0.5714285714285715,H_C,0.7499999999999999,0.5714285714285715,0.7499999999999999
13,TEAMS,126,3370,0.6666666666666666,H_C,0.5,0.28571428571428575,0.5
14,TEAMS,126,3370,0.6666666666666666,H_C,0.6666666666666666,0.5714285714285715,0.7499999999999999
15,TEAMS,126,3370,0.6666666666666666,H_C,0.4,0.8571428571428571,0.6666666666666666
16,TEAMS,126,3370,0.6666666666666666,H_C,0.6666666666666666,0.7499999999999999,0.5
17,TEAMS,126,3370,0.6666666666666666,H_C,0.8571428571428571,0.6666666666666666,0.8571428571428571
18,TEAMS,126,3370,0.5,H_C,0.6666666666666666,0.8,0.5714285714285715
19,TEAMS,126,3370,0.6666666666666666,H_C,0.5,0.0,0.28571428571428575
0,TEAMS,151,3239,0.6666666666666665,H_C,0.6666666666666665,0.8000000000000002,0.8000000000000002
1,TEAMS,151,3239,0.22222222222222224,H_C,0.6,0.5454545454545454,0.25
2,TEAMS,151,3239,0.0,H_C,0.5714285714285715,0.6666666666666665,0.28571428571428575
3,TEAMS,151,3239,0.4444444444444445,H_C,0.4,0.4444444444444445,0.4444444444444445
4,TEAMS,151,3239,0.5714285714285715,H_C,0.5714285714285715,0.75,0.75
5,TEAMS,151,3239,0.6666666666666665,H_C,0.6666666666666665,0.75,0.75
6,TEAMS,151,3239,0.0,H_C,0.28571428571428575,0.0,0.6
7,TEAMS,151,3239,0.3333333333333333,H_C,0.5,0.28571428571428575,0.28571428571428575
8,TEAMS,151,3239,0.28571428571428575,H_C,0.5,0.5,0.6666666666666665
9,TEAMS,151,3239,0.6,H_C,0.4444444444444445,0.5714285714285715,0.5
10,TEAMS,151,3239,0.5714285714285715,H_C,0.5,0.5714285714285715,0.6666666666666665
11,TEAMS,151,3239,0.75,H_C,0.75,0.6666666666666665,0.6
12,TEAMS,151,3239,0.6666666666666666,H_C,0.6666666666666666,0.75,0.8571428571428571
13,TEAMS,151,3239,0.888888888888889,H_C,1.0,0.888888888888889,0.888888888888889
14,TEAMS,151,3239,0.6666666666666666,H_C,0.75,0.8571428571428571,0.8571428571428571
15,TEAMS,151,3239,0.8571428571428571,H_C,0.8571428571428571,0.8571428571428571,0.75
16,TEAMS,151,3239,0.888888888888889,H_C,0.8571428571428571,0.8571428571428571,0.75
17,TEAMS,151,3239,0.6666666666666666,H_C,0.888888888888889,1.0,0.8571428571428571
18,TEAMS,151,3239,1.0,H_C,0.888888888888889,1.0,0.888888888888889
19,TEAMS,151,3239,0.75,H_C,0.5714285714285715,0.5,0.5714285714285715
0,TEAMS,195,3359,0.6666666666666666,H_C,0.6666666666666666,0.7272727272727272,0.8333333333333333
1,TEAMS,195,3359,0.4615384615384615,H_C,0.42857142857142855,0.5333333333333333,0.5714285714285714
2,TEAMS,195,3359,0.4615384615384615,H_C,0.4000000000000001,0.4444444444444445,0.4444444444444445
3,TEAMS,195,3359,0.42857142857142855,H_C,0.3333333333333333,0.3636363636363636,0.3333333333333333
4,TEAMS,195,3359,0.6666666666666666,H_C,0.8000000000000002,0.7272727272727272,0.888888888888889
5,TEAMS,195,3359,0.6666666666666666,H_C,0.5,0.6666666666666665,0.8000000000000002
6,TEAMS,195,3359,0.9090909090909091,H_C,0.6,0.6,0.9090909090909091
7,TEAMS,195,3359,0.8333333333333333,H_C,0.9090909090909091,0.7272727272727272,0.7692307692307693
8,TEAMS,195,3359,0.3636363636363636,H_C,0.4000000000000001,0.5,0.3636363636363636
9,TEAMS,195,3359,0.4000000000000001,H_C,0.4000000000000001,0.4444444444444445,0.4000000000000001
10,TEAMS,195,3359,0.7272727272727272,H_C,0.7272727272727272,0.6,0.6
11,TEAMS,195,3359,0.5,H_C,0.28571428571428575,0.0,0.0
12,TEAMS,195,3359,0.6,H_C,0.25,0.22222222222222224,0.4444444444444445
13,TEAMS,195,3359,0.7272727272727273,H_C,0.6666666666666665,0.8,0.6666666666666665
14,TEAMS,195,3359,0.6,H_C,0.75,0.6666666666666665,0.75
15,TEAMS,195,3359,0.5,H_C,0.6666666666666665,0.6666666666666665,0.6666666666666665
16,TEAMS,195,3359,0.7272727272727273,H_C,0.888888888888889,0.8,0.888888888888889
17,TEAMS,195,3359,0.6666666666666665,H_C,0.8571428571428571,0.6666666666666665,0.75
18,TEAMS,195,3359,0.6666666666666666,H_C,0.3333333333333333,0.5714285714285715,0.3333333333333333
19,TEAMS,195,3359,0.6666666666666665,H_C,0.6,0.6666666666666665,0.6
0,TEAMS,64,3302,0.6666666666666666,H_C,0.6666666666666666,1.0,1.0
1,TEAMS,64,3302,0.8,H_C,0.4,0.5,0.5
2,TEAMS,64,3302,0.6666666666666666,H_C,0.5,0.5,0.5
3,TEAMS,64,3302,0.8,H_C,1.0,0.6666666666666666,1.0
4,TEAMS,64,3302,1.0,H_C,0.6666666666666666,0.6666666666666666,1.0
5,TEAMS,64,3302,0.8,H_C,0.6666666666666666,0.5,0.5
6,TEAMS,64,3302,0.5,H_C,0.6666666666666666,0.6666666666666666,0.5
7,TEAMS,64,3302,0.5,H_C,0.8,0.5,0.5
8,TEAMS,64,3302,0.8,H_C,0.5,0.5,0.5
9,TEAMS,64,3302,0.8,H_C,0.6666666666666666,1.0,0.6666666666666666
10,TEAMS,64,3302,1.0,H_C,0.8,0.5,1.0
11,TEAMS,64,3302,0.5,H_C,0.6666666666666666,0.5,0.6666666666666666
12,TEAMS,64,3302,0.8,H_C,1.0,1.0,1.0
13,TEAMS,64,3302,1.0,H_C,1.0,1.0,0.8
14,TEAMS,64,3302,0.8,H_C,1.0,0.8,0.8
15,TEAMS,64,3302,0.8,H_C,0.0,0.6666666666666666,0.0
16,TEAMS,64,3302,0.8,H_C,0.6666666666666666,1.0,0.8
17,TEAMS,64,3302,0.8,H_C,1.0,1.0,0.8
18,TEAMS,64,3302,0.8,H_C,1.0,1.0,1.0
19,TEAMS,64,3302,0.6666666666666666,H_C,0.0,0.0,0.0
0,TEAMS,242,3316,0.7058823529411764,H_C,0.7999999999999999,0.7692307692307692,0.7142857142857143
1,TEAMS,242,3316,0.588235294117647,H_C,0.5333333333333333,0.42857142857142855,0.4615384615384615
2,TEAMS,242,3316,0.75,H_C,0.6153846153846153,0.5714285714285714,0.6153846153846153
3,TEAMS,242,3316,0.75,H_C,0.6153846153846153,0.6153846153846153,0.5
4,TEAMS,242,3316,0.588235294117647,H_C,0.6666666666666666,0.5333333333333333,0.7142857142857143
5,TEAMS,242,3316,0.6666666666666666,H_C,0.6666666666666666,0.5454545454545454,0.7692307692307692
6,TEAMS,242,3316,0.6250000000000001,H_C,0.7142857142857143,0.7142857142857143,0.6666666666666666
7,TEAMS,242,3316,0.6666666666666666,H_C,0.4615384615384615,0.2,0.3333333333333333
8,TEAMS,242,3316,0.7142857142857143,H_C,0.8571428571428571,0.7692307692307692,0.8571428571428571
9,TEAMS,242,3316,0.8235294117647058,H_C,0.7999999999999999,0.7999999999999999,0.8571428571428571
10,TEAMS,242,3316,0.8235294117647058,H_C,0.923076923076923,0.8571428571428571,1.0
11,TEAMS,242,3316,0.8333333333333334,H_C,0.8333333333333334,0.9090909090909091,0.9090909090909091
12,TEAMS,242,3316,0.7272727272727272,H_C,0.6,0.7272727272727272,0.6
13,TEAMS,242,3316,0.7692307692307692,H_C,0.7692307692307692,0.8333333333333334,0.923076923076923
14,TEAMS,242,3316,0.5333333333333333,H_C,0.5714285714285715,0.7692307692307692,0.6666666666666667
15,TEAMS,242,3316,0.625,H_C,0.4,0.7272727272727272,0.5454545454545454
16,TEAMS,242,3316,0.8571428571428571,H_C,0.9090909090909091,0.923076923076923,0.9090909090909091
17,TEAMS,242,3316,0.7142857142857143,H_C,0.7692307692307692,0.7692307692307692,0.7692307692307692
18,TEAMS,242,3316,1.0,H_C,0.9090909090909091,0.6666666666666666,0.8
19,TEAMS,242,3316,0.8571428571428571,H_C,0.923076923076923,0.923076923076923,0.923076923076923
0,TEAMS,81,3289,1.0,H_C,1.0,1.0,1.0
1,TEAMS,81,3289,0.0,H_C,0.0,0.0,0.0
2,TEAMS,81,3289,0.6666666666666666,H_C,0.6666666666666666,0.6666666666666666,0.6666666666666666
3,TEAMS,81,3289,1.0,H_C,1.0,0.8,1.0
4,TEAMS,81,3289,0.8,H_C,0.8,0.8,0.8
5,TEAMS,81,3289,0.5,H_C,0.5,0.5,0.5
6,TEAMS,81,3289,0.6666666666666666,H_C,0.6666666666666666,0.5,0.6666666666666666
7,TEAMS,81,3289,1.0,H_C,0.8,1.0,0.8
8,TEAMS,81,3289,0.0,H_C,0.0,0.0,0.0
9,TEAMS,81,3289,0.5,H_C,0.5,0.5,0.5
10,TEAMS,81,3289,0.6666666666666666,H_C,0.6666666666666666,0.6666666666666666,0.6666666666666666
11,TEAMS,81,3289,0.5,H_C,0.5,0.8,0.5
12,TEAMS,81,3289,0.0,H_C,0.0,0.0,0.0
13,TEAMS,81,3289,0.0,H_C,0.0,0.0,0.0
14,TEAMS,81,3289,0.6666666666666666,H_C,0.6666666666666666,0.6666666666666666,0.6666666666666666
15,TEAMS,81,3289,1.0,H_C,1.0,1.0,0.6666666666666666
16,TEAMS,81,3289,1.0,H_C,1.0,1.0,1.0
17,TEAMS,81,3289,1.0,H_C,1.0,1.0,1.0
18,TEAMS,81,3289,1.0,H_C,1.0,1.0,1.0
19,TEAMS,81,3289,1.0,H_C,1.0,1.0,1.0
0,TEAMS,372,3276,0.5333333333333333,H_C,0.6250000000000001,0.5,0.5333333333333333
1,TEAMS,372,3276,0.9,H_C,0.8888888888888888,0.7999999999999999,0.8888888888888888
2,TEAMS,372,3276,0.7777777777777778,H_C,0.6250000000000001,0.6666666666666667,0.6250000000000001
3,TEAMS,372,3276,0.8571428571428571,H_C,0.9,0.9,0.8571428571428571
4,TEAMS,372,3276,0.7368421052631577,H_C,0.7777777777777778,0.75,0.7777777777777778
5,TEAMS,372,3276,0.7058823529411765,H_C,0.5555555555555556,0.6250000000000001,0.7058823529411765
6,TEAMS,372,3276,0.5263157894736842,H_C,0.4,0.4,0.4
7,TEAMS,372,3276,0.6956521739130435,H_C,0.6956521739130435,0.7272727272727274,0.7272727272727274
8,TEAMS,372,3276,0.5833333333333334,H_C,0.7368421052631577,0.6666666666666666,0.7777777777777778
9,TEAMS,372,3276,0.8,H_C,0.8,0.823529411764706,0.7142857142857143
10,TEAMS,372,3276,0.5454545454545455,H_C,0.6250000000000001,0.6250000000000001,0.42857142857142855
11,TEAMS,372,3276,0.761904761904762,H_C,0.8421052631578948,0.8421052631578948,0.8421052631578948
12,TEAMS,372,3276,0.5454545454545454,H_C,0.6666666666666666,0.7777777777777777,0.6666666666666666
13,TEAMS,372,3276,0.5882352941176471,H_C,0.7368421052631579,0.7368421052631579,0.7777777777777777
14,TEAMS,372,3276,0.5,H_C,0.42857142857142855,0.4615384615384615,0.42857142857142855
15,TEAMS,372,3276,0.5714285714285715,H_C,0.375,0.39999999999999997,0.42857142857142855
16,TEAMS,372,3276,0.5,H_C,0.2,0.18181818181818182,0.36363636363636365
17,TEAMS,372,3276,0.380952380952381,H_C,0.13333333333333333,0.23529411764705882,0.35294117647058826
18,TEAMS,372,3276,0.6153846153846153,H_C,0.7058823529411765,0.5555555555555556,0.5263157894736842
19,TEAMS,372,3276,0.3333333333333333,H_C,0.6666666666666665,0.5714285714285715,0.42857142857142855
0,TEAMS,211,3262,0.7142857142857143,H_C,0.625,0.6666666666666666,0.7142857142857143
1,TEAMS,211,3262,0.625,H_C,0.7142857142857143,0.6666666666666666,0.7272727272727272
2,TEAMS,211,3262,0.3636363636363636,H_C,0.6153846153846153,0.4,0.4
3,TEAMS,211,3262,0.7499999999999999,H_C,0.9090909090909091,0.7272727272727272,0.7692307692307692
4,TEAMS,211,3262,0.7142857142857143,H_C,0.8571428571428571,0.3333333333333333,0.6666666666666666
5,TEAMS,211,3262,0.5333333333333333,H_C,0.3333333333333333,0.4615384615384615,0.5714285714285715
6,TEAMS,211,3262,0.7499999999999999,H_C,0.5454545454545454,0.6153846153846153,0.5
7,TEAMS,211,3262,0.7142857142857143,H_C,0.5,0.625,0.6153846153846153
8,TEAMS,211,3262,0.7142857142857143,H_C,0.7692307692307692,0.8,0.7272727272727272
9,TEAMS,211,3262,0.8,H_C,0.5714285714285715,0.5454545454545454,0.6666666666666666
10,TEAMS,211,3262,0.6153846153846153,H_C,0.4444444444444444,0.6153846153846153,0.6
11,TEAMS,211,3262,0.7058823529411764,H_C,0.7499999999999999,0.6153846153846153,0.6666666666666667
12,TEAMS,211,3262,0.5,H_C,0.2222222222222222,0.0,0.2
13,TEAMS,211,3262,0.4615384615384615,H_C,0.0,0.2222222222222222,0.2222222222222222
14,TEAMS,211,3262,0.4615384615384615,H_C,0.4,0.4,0.1818181818181818
15,TEAMS,211,3262,0.5,H_C,0.923076923076923,0.4,0.4444444444444444
16,TEAMS,211,3262,0.6153846153846154,H_C,0.22222222222222224,0.3636363636363636,0.20000000000000004
17,TEAMS,211,3262,0.7272727272727272,H_C,0.6666666666666665,0.7499999999999999,0.6666666666666665
18,TEAMS,211,3262,0.6666666666666666,H_C,0.5714285714285715,0.5,0.6
19,TEAMS,211,3262,0.7142857142857143,H_C,0.6666666666666666,0.4000000000000001,0.6153846153846154
0,TEAMS,219,3263,0.7058823529411764,H_C,0.5714285714285714,0.30769230769230765,0.3333333333333333
1,TEAMS,219,3263,0.7142857142857143,H_C,0.6666666666666667,0.6153846153846153,0.6153846153846153
2,TEAMS,219,3263,0.625,H_C,0.5333333333333333,0.5714285714285715,0.6153846153846153
3,TEAMS,219,3263,0.625,H_C,0.30769230769230765,0.16666666666666666,0.42857142857142855
4,TEAMS,219,3263,0.5,H_C,0.3636363636363636,0.4,0.3636363636363636
5,TEAMS,219,3263,0.7142857142857143,H_C,0.8333333333333334,0.6666666666666666,0.6666666666666666
6,TEAMS,219,3263,0.8,H_C,0.8,0.7499999999999999,0.8
7,TEAMS,219,3263,0.5,H_C,0.6,0.6,0.5454545454545454
8,TEAMS,219,3263,0.6153846153846153,H_C,0.7692307692307692,0.7142857142857143,0.6666666666666666
9,TEAMS,219,3263,0.6666666666666667,H_C,0.5454545454545454,0.4,0.4444444444444444
10,TEAMS,219,3263,0.7499999999999999,H_C,0.7692307692307692,0.8333333333333334,0.8571428571428571
11,TEAMS,219,3263,0.8,H_C,0.7692307692307692,0.923076923076923,0.8333333333333334
12,TEAMS,219,3263,0.6666666666666667,H_C,0.5,0.5,0.4615384615384615
13,TEAMS,219,3263,0.7499999999999999,H_C,0.5714285714285715,0.6666666666666667,0.625
14,TEAMS,219,3263,0.5714285714285715,H_C,0.6666666666666666,0.4615384615384615,0.4
15,TEAMS,219,3263,0.6153846153846153,H_C,0.7692307692307692,0.6153846153846153,0.7692307692307692
16,TEAMS,219,3263,0.5714285714285715,H_C,0.6153846153846153,0.6666666666666666,0.5454545454545454
17,TEAMS,219,3263,0.8,H_C,0.7142857142857143,0.4615384615384615,0.5454545454545454
18,TEAMS,219,3263,0.8571428571428571,H_C,0.7142857142857143,0.7692307692307692,0.7142857142857143
19,TEAMS,219,3263,0.7142857142857143,H_C,0.7142857142857143,0.7692307692307692,0.7692307692307692
0,TEAMS,81,3275,0.5,H_C,0.5,0.5,0.8
1,TEAMS,81,3275,0.8571428571428571,H_C,0.8571428571428571,0.8571428571428571,0.8571428571428571
2,TEAMS,81,3275,1.0,H_C,0.8571428571428571,0.8571428571428571,0.8571428571428571
3,TEAMS,81,3275,0.7499999999999999,H_C,1.0,0.5714285714285715,0.6666666666666666
4,TEAMS,81,3275,0.4,H_C,0.8,0.6666666666666666,0.8571428571428571
5,TEAMS,81,3275,0.0,H_C,0.0,0.0,0.0
6,TEAMS,81,3275,0.4,H_C,0.8,0.4,0.6666666666666666
7,TEAMS,81,3275,0.5,H_C,0.8,0.8,0.4
8,TEAMS,81,3275,0.0,H_C,0.0,0.4,0.0
9,TEAMS,81,3275,0.8,H_C,0.8,0.6666666666666666,0.6666666666666666
10,TEAMS,81,3275,0.8,H_C,0.5,0.4,0.5
11,TEAMS,81,3275,0.8,H_C,0.8,0.5,0.8
12,TEAMS,81,3275,0.5,H_C,0.8,0.6666666666666666,0.5
13,TEAMS,81,3275,0.6666666666666666,H_C,0.6666666666666666,0.6666666666666666,0.6666666666666666
14,TEAMS,81,3275,0.4,H_C,0.4,0.4,0.4
15,TEAMS,81,3275,0.6666666666666666,H_C,1.0,0.0,0.5
16,TEAMS,81,3275,0.8,H_C,0.8,0.8,0.8
17,TEAMS,81,3275,0.8,H_C,0.8,0.8,0.8
18,TEAMS,81,3275,0.5,H_C,0.8,0.5,0.0
19,TEAMS,81,3275,0.8,H_C,0.8,0.8,0.8
0,TEAMS,372,3274,0.7200000000000001,H_C,0.7826086956521738,0.631578947368421,0.761904761904762
1,TEAMS,372,3274,0.6153846153846153,H_C,0.4210526315789474,0.7000000000000001,0.5555555555555556
2,TEAMS,372,3274,0.6666666666666667,H_C,0.6666666666666667,0.7826086956521738,0.6956521739130435
3,TEAMS,372,3274,0.6666666666666667,H_C,0.8181818181818182,0.8181818181818182,0.8181818181818182
4,TEAMS,372,3274,0.761904761904762,H_C,0.8421052631578948,0.8421052631578948,0.9
5,TEAMS,372,3274,0.7692307692307693,H_C,0.9090909090909091,0.9523809523809523,0.9473684210526316
6,TEAMS,372,3274,0.64,H_C,0.4444444444444445,0.47058823529411764,0.47058823529411764
7,TEAMS,372,3274,0.6428571428571429,H_C,0.64,0.5217391304347826,0.5454545454545454
8,TEAMS,372,3274,0.75,H_C,0.631578947368421,0.5555555555555556,0.7368421052631577
9,TEAMS,372,3274,0.47619047619047616,H_C,0.5263157894736842,0.5555555555555556,0.47058823529411764
10,TEAMS,372,3274,0.608695652173913,H_C,0.5,0.5263157894736842,0.6363636363636365
11,TEAMS,372,3274,0.5833333333333334,H_C,0.5714285714285713,0.5333333333333333,0.4444444444444445
12,TEAMS,372,3274,0.7200000000000001,H_C,0.7368421052631577,0.7368421052631577,0.8181818181818182
13,TEAMS,372,3274,0.5454545454545454,H_C,0.47619047619047616,0.6666666666666666,0.47619047619047616
14,TEAMS,372,3274,0.8695652173913044,H_C,0.75,0.8181818181818182,0.8181818181818182
15,TEAMS,372,3274,0.6666666666666666,H_C,0.5,0.588235294117647,0.7058823529411764
16,TEAMS,372,3274,0.7826086956521738,H_C,0.8181818181818182,0.8571428571428572,0.7200000000000001
17,TEAMS,372,3274,0.6666666666666666,H_C,0.5333333333333333,0.5263157894736842,0.6666666666666666
18,TEAMS,372,3274,0.6956521739130435,H_C,0.7368421052631577,0.631578947368421,0.7058823529411764
19,TEAMS,372,3274,0.64,H_C,0.6363636363636365,0.6666666666666666,0.5
0,TEAMS,143,3314,0.4444444444444445,H_C,0.4444444444444445,0.6666666666666665,0.5
1,TEAMS,143,3314,0.3333333333333333,H_C,0.888888888888889,0.8571428571428571,0.6666666666666665
2,TEAMS,143,3314,0.4444444444444445,H_C,0.5454545454545454,0.4,0.25
3,TEAMS,143,3314,0.4444444444444445,H_C,0.5,0.5714285714285715,0.4444444444444445
4,TEAMS,143,3314,0.5714285714285715,H_C,0.3333333333333333,0.28571428571428575,0.6
5,TEAMS,143,3314,0.5454545454545454,H_C,0.6666666666666665,0.4444444444444445,0.28571428571428575
6,TEAMS,143,3314,0.6666666666666666,H_C,0.3333333333333333,0.3333333333333333,0.5714285714285715
7,TEAMS,143,3314,0.75,H_C,0.6666666666666666,0.0,0.28571428571428575
8,TEAMS,143,3314,0.25,H_C,0.3333333333333333,0.28571428571428575,0.25
9,TEAMS,143,3314,0.0,H_C,0.3333333333333333,0.6666666666666666,1.0
10,TEAMS,143,3314,0.6666666666666666,H_C,0.75,0.6666666666666666,0.75
11,TEAMS,143,3314,0.8571428571428571,H_C,0.6666666666666666,0.6666666666666666,0.5714285714285715
12,TEAMS,143,3314,0.8571428571428571,H_C,0.5714285714285715,0.75,1.0
13,TEAMS,143,3314,0.28571428571428575,H_C,0.5,0.28571428571428575,0.28571428571428575
14,TEAMS,143,3314,0.8571428571428571,H_C,0.8571428571428571,0.6666666666666666,1.0
15,TEAMS,143,3314,0.7499999999999999,H_C,0.7499999999999999,0.8571428571428571,0.8571428571428571
16,TEAMS,143,3314,0.5,H_C,0.3333333333333333,0.3333333333333333,0.28571428571428575
